id_projeto;id_relacao;id_predecessor;nome_predecessor;id_sucessor;nome_sucessor;atributo_base;atributo_precedencia
39085;320727801;44333154;REGULARIZAÇÃO INTERNA;44333104;REGULARIZAÇÃO INTERNA;end_at;start
39085;320726460;44333103;EST - ESTRUTURA;44333105;ELE - INFRA/ENFIAÇÃO ELÉTRICA;start_at;start
39085;320727845;44333155;ELE - INFRA/ENFIAÇÃO ELÉTRICA;44333105;ELE - INFRA/ENFIAÇÃO ELÉTRICA;end_at;start
39085;320726462;44333104;REGULARIZAÇÃO INTERNA;44333107;PRUMADA ESGOTO;end_at;start
39085;320727933;44333157;PRUMADA ESGOTO;44333107;PRUMADA ESGOTO;end_at;start
39085;320726463;44333107;PRUMADA ESGOTO;44333108;PRUMADA PLUVIAL;start_at;start
39085;320727977;44333158;PRUMADA PLUVIAL;44333108;PRUMADA PLUVIAL;end_at;start
39085;320726464;44333107;PRUMADA ESGOTO;44333109;PRUMADA INCÊNDIO;end_at;start
39085;320728021;44333159;PRUMADA INCÊNDIO;44333109;PRUMADA INCÊNDIO;end_at;start
39085;320726468;44333104;REGULARIZAÇÃO INTERNA;44333110;ESTUQUEAMENTO BIANCO;end_at;start
39085;320728065;44333160;ESTUQUEAMENTO BIANCO;44333110;ESTUQUEAMENTO BIANCO;end_at;start
39085;320726465;44333110;ESTUQUEAMENTO BIANCO;44333111;ALV. BLOCO DE GESSO;end_at;start
39085;320728109;44333161;ALV. BLOCO DE GESSO;44333111;ALV. BLOCO DE GESSO;end_at;start
39085;320726466;44333111;ALV. BLOCO DE GESSO;44333112;IMPERMEABILIZAÇÃO DE VÃO;end_at;start
39085;320728153;44333162;IMPERMEABILIZAÇÃO DE VÃO;44333112;IMPERMEABILIZAÇÃO DE VÃO;end_at;start
39085;320848691;44333108;PRUMADA PLUVIAL;44333113;PRUMADA VENTILAÇÃO;start_at;start
39085;320848692;44333163;PRUMADA VENTILAÇÃO;44333113;PRUMADA VENTILAÇÃO;end_at;start
39085;320726475;44333111;ALV. BLOCO DE GESSO;44333114;INFRA GÁS;end_at;start
39085;320728241;44333164;INFRA GÁS;44333114;INFRA GÁS;end_at;start
39085;320726469;44333114;INFRA GÁS;44333115;SHAFT HALL;end_at;start
39085;320728285;44333165;SHAFT HALL;44333115;SHAFT HALL;end_at;start
39085;320726470;44333114;INFRA GÁS;44333116;CONTRAPISO;end_at;start
39085;320728329;44333166;CONTRAPISO;44333116;CONTRAPISO;end_at;start
39085;320726471;44333112;IMPERMEABILIZAÇÃO DE VÃO;44333117;PINGADEIRA;end_at;start
39085;320728373;44333167;PINGADEIRA;44333117;PINGADEIRA;end_at;start
39085;320726472;44333108;PRUMADA PLUVIAL;44333118;ARANHA DRENAGEM;end_at;start
39085;320728417;44333168;ARANHA DRENAGEM;44333118;ARANHA DRENAGEM;end_at;start
39085;320726473;44333107;PRUMADA ESGOTO;44333119;ARANHA ESGOTO;end_at;start
39085;320728461;44333169;ARANHA ESGOTO;44333119;ARANHA ESGOTO;end_at;start
39085;320726474;44333111;ALV. BLOCO DE GESSO;44333120;KIT HIDRÁULICO;end_at;start
39085;320728505;44333170;KIT HIDRÁULICO;44333120;KIT HIDRÁULICO;end_at;start
39085;320726476;44333117;PINGADEIRA;44333121;ESQUADRIA ALUMÍNIO;end_at;start
39085;320728549;44333171;ESQUADRIA ALUMÍNIO;44333121;ESQUADRIA ALUMÍNIO;end_at;start
39085;320726477;44333116;CONTRAPISO;44333122;GESSO LISO;end_at;start
39085;320728593;44333172;GESSO LISO;44333122;GESSO LISO;end_at;start
39085;320726480;44333122;GESSO LISO;44333123;IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;end_at;start
39085;320728637;44333173;IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;44333123;IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;end_at;start
39085;320726478;44333123;IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;44333124;IMPERMEABILIZAÇÃO SACADA/LAJE TÉCNICA;start_at;start
39085;320728681;44333174;IMPERMEABILIZAÇÃO SACADA/LAJE TÉCNICA;44333124;IMPERMEABILIZAÇÃO SACADA/LAJE TÉCNICA;end_at;start
39085;320726479;44333122;GESSO LISO;44333125;GESSO HALL;end_at;start
39085;320728725;44333175;GESSO HALL;44333125;GESSO HALL;end_at;start
39085;320726497;44333143;VASO SANITÁRIO;44333126;PINTURA 1ª DEMÃO;end_at;start
39085;320728769;44333176;PINTURA 1ª DEMÃO;44333126;PINTURA 1ª DEMÃO;end_at;start
39085;320726481;44333126;PINTURA 1ª DEMÃO;44333127;ACABAMENTO ELÉTRICO;end_at;start
39085;320728813;44333177;ACABAMENTO ELÉTRICO;44333127;ACABAMENTO ELÉTRICO;end_at;start
39085;320726482;44333127;ACABAMENTO ELÉTRICO;44333128;MONTAGEM DE QUADROS ELÉTRICOS;start_at;start
39085;320728857;44333178;MONTAGEM DE QUADROS ELÉTRICOS;44333128;MONTAGEM DE QUADROS ELÉTRICOS;end_at;start
39085;320726483;44333123;IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;44333129;REVEST. CERÂMICO PAREDE;end_at;start
39085;320728901;44333179;REVEST. CERÂMICO PAREDE;44333129;REVEST. CERÂMICO PAREDE;end_at;start
39085;320726484;44333125;GESSO HALL;44333130;GESSO ESCADA;end_at;start
39085;320728945;44333180;GESSO ESCADA;44333130;GESSO ESCADA;end_at;start
39085;320726485;44333127;ACABAMENTO ELÉTRICO;44333131;TESTE FUNCIONAL;end_at;start
39085;320728989;44333181;TESTE FUNCIONAL;44333131;TESTE FUNCIONAL;end_at;start
39085;320726486;44333125;GESSO HALL;44333132;BATENTE PCF;end_at;start
39085;320729033;44333182;BATENTE PCF;44333132;BATENTE PCF;end_at;start
39085;320726498;44333145;DESENGROSSO;44333133;REVISÃO CERÂMICA;end_at;start
39085;320729077;44333183;REVISÃO CERÂMICA;44333133;REVISÃO CERÂMICA;end_at;start
39085;320726487;44333133;REVISÃO CERÂMICA;44333134;PINTURA 2ª DEMÃO;end_at;start
39085;320729121;44333184;PINTURA 2ª DEMÃO;44333134;PINTURA 2ª DEMÃO;end_at;start
39085;320726488;44333129;REVEST. CERÂMICO PAREDE;44333135;CERÂMICA HALL;end_at;start
39085;320729165;44333185;CERÂMICA HALL;44333135;CERÂMICA HALL;end_at;start
39085;320726502;44333146;FORRO DE GESSO E SANCA;44333136;REVEST. CERÂMICO PISO;end_at;start
39085;320729209;44333186;REVEST. CERÂMICO PISO;44333136;REVEST. CERÂMICO PISO;end_at;start
39085;320726489;44333136;REVEST. CERÂMICO PISO;44333137;BANCADA WC;end_at;start
39085;320729253;44333187;BANCADA WC;44333137;BANCADA WC;end_at;start
39085;320726490;44333130;GESSO ESCADA;44333138;SERR. - CORRIMÃO;end_at;start
39085;320729297;44333188;SERR. - CORRIMÃO;44333138;SERR. - CORRIMÃO;end_at;start
39085;320726491;44333129;REVEST. CERÂMICO PAREDE;44333139;INFRA CLIMATIZAÇÃO;end_at;start
39085;320729341;44333189;INFRA CLIMATIZAÇÃO;44333139;INFRA CLIMATIZAÇÃO;end_at;start
39085;320726492;44333136;REVEST. CERÂMICO PISO;44333140;BANCADA COZINHA;end_at;start
39085;320729385;44333190;BANCADA COZINHA;44333140;BANCADA COZINHA;end_at;start
39085;320726493;44333137;BANCADA WC;44333141;PORTA MADEIRA;end_at;start
39085;320729429;44333191;PORTA MADEIRA;44333141;PORTA MADEIRA;end_at;start
39085;320726494;44333141;PORTA MADEIRA;44333142;ALIZAR MAD.;start_at;start
39085;320729473;44333192;ALIZAR MAD.;44333142;ALIZAR MAD.;end_at;start
39085;320726495;44333141;PORTA MADEIRA;44333143;VASO SANITÁRIO;end_at;start
39085;320729517;44333193;VASO SANITÁRIO;44333143;VASO SANITÁRIO;end_at;start
39085;320726496;44333141;PORTA MADEIRA;44333144;TANQUE;end_at;start
39085;320729561;44333194;TANQUE;44333144;TANQUE;end_at;start
39085;320726505;44333131;TESTE FUNCIONAL;44333145;DESENGROSSO;start_at;start
39085;320729605;44333195;DESENGROSSO;44333145;DESENGROSSO;end_at;start
39085;320726499;44333139;INFRA CLIMATIZAÇÃO;44333146;FORRO DE GESSO E SANCA;end_at;start
39085;320729649;44333196;FORRO DE GESSO E SANCA;44333146;FORRO DE GESSO E SANCA;end_at;start
39085;320726500;44333135;CERÂMICA HALL;44333147;PORTA CORTA FOGO;end_at;start
39085;320729693;44333197;PORTA CORTA FOGO;44333147;PORTA CORTA FOGO;end_at;start
39085;320726501;44333147;PORTA CORTA FOGO;44333148;PORTA DE CORRER;start_at;start
39085;320729737;44333198;PORTA DE CORRER;44333148;PORTA DE CORRER;end_at;start
39085;320726503;44333136;REVEST. CERÂMICO PISO;44333149;SOLEIRA/DIVIBOX;start_at;start
39085;320729781;44333199;SOLEIRA/DIVIBOX;44333149;SOLEIRA/DIVIBOX;end_at;start
39085;320726504;44333134;PINTURA 2ª DEMÃO;44333150;METAIS E ACESSÓRIOS;end_at;start
39085;320729825;44333200;METAIS E ACESSÓRIOS;44333150;METAIS E ACESSÓRIOS;end_at;start
39085;320726506;44333150;METAIS E ACESSÓRIOS;44333151;LIMPEZA FINAL;start_at;start
39085;320729869;44333201;LIMPEZA FINAL;44333151;LIMPEZA FINAL;end_at;start
39085;320726507;44333151;LIMPEZA FINAL;44333152;VISTORIA;end_at;start
39085;320729913;44333202;VISTORIA;44333152;VISTORIA;end_at;start
39085;320727756;44333203;EST - ESTRUTURA;44333153;EST - ESTRUTURA;end_at;start
